,Address,City,ZipCode,State,Bedrooms,Price,Listing-Company,HOA,Zestimate,Link,Living-Area,Total-Bathrooms,Full-Bathrooms,Half-Bathrooms,Garage-Spaces,Stories,Fireplace,Lot-Size,Home-Type,New-Contruction,Year-Built,Utilities,Sunscore,Annual-Tax,Tax-Value
33,"1 Spruce St, Brentwood, CA 94513",Brentwood,94513,CA,3,494000,Warren Properties & Associates,Not_Found,494004,https://www.zillow.com/homedetails/1-Spruce-St-Brentwood-CA-94513/18282620_zpid/,"1,430",2, 2,Not_Found, 2,Not_Found,Not_Found,0.2, Single Family, No,1973,Not_Found,86.94," $2,304"," $180,667"
34,"183 Honeygold Ln, Brentwood, CA 94513",Brentwood,94513,CA,2,555000,CAL BAY REALTY, $95/mo,555397,https://www.zillow.com/homedetails/183-Honeygold-Ln-Brentwood-CA-94513/18286080_zpid/,"1,940",3, 2, 1, 2,Not_Found,Not_Found,0.15, Single Family, No,1996,Not_Found,83.74," $4,861"," $394,839"
35,"1800 Mariposa Way, Brentwood, CA 94513",Brentwood,94513,CA,2,639900,Corcoran Global Living, $115/mo,576731,https://www.zillow.com/homedetails/1800-Mariposa-Way-Brentwood-CA-94513/18280745_zpid/,"2,165",3, 2, 1, 2,Not_Found,Not_Found,0.19, Single Family, No,1998,Not_Found,75.74," $5,299"," $385,983"
36,"20 Double K Rd, Brentwood, CA 94513",Brentwood,94513,CA,4,1199000,Century 21 RE Alliance,Not_Found,Not_Found,https://www.zillow.com/homedetails/20-Double-K-Rd-Brentwood-CA-94513/95440233_zpid/,"2,833",4, 4,Not_Found, 4, 2, Yes,1.35, Single Family, No,2018,Not_Found,Not_Found," $1,600"," $110,000"
37,"703 Iris Ct, Brentwood, CA 94513",Brentwood,94513,CA,5,849000,"Faze One Real Estate, Inc",Not_Found,784363,https://www.zillow.com/homedetails/703-Iris-Ct-Brentwood-CA-94513/59397717_zpid/,"3,724",3, 3,Not_Found,Not_Found, 2, Yes,0.17, Single Family, No,2003,Not_Found,88.54," $3,837"," $196,077"
38,"1080 Bountiful Way, Brentwood, CA 94513",Brentwood,94513,CA,2,499500,Realty One Group Elite, $130/mo,499504,https://www.zillow.com/homedetails/1080-Bountiful-Way-Brentwood-CA-94513/54624391_zpid/,"1,584",2, 2,Not_Found, 2,Not_Found,Not_Found,0.14, Single Family, No,2001,Not_Found,87.74," $3,816"," $251,081"
39,"1120 Medoc Ct, Brentwood, CA 94513",Brentwood,94513,CA,3,846356,J. Rockcliff Realtors Inc., $346/mo,846361,https://www.zillow.com/homedetails/1120-Medoc-Ct-Brentwood-CA-94513/82786789_zpid/,"2,338",3, 2, 1, 2,Not_Found, Yes,0.23, Single Family, No,2007,Not_Found,77.34," $10,311"," $658,003"
40,"110 Sarafina Way, Gilroy, CA 95020",Gilroy,95020,CA,4,698000,Intero Real Estate Services, $190/mo,716801,https://www.zillow.com/homedetails/110-Sarafina-Way-Gilroy-CA-95020/82960738_zpid/,"1,788",3, 2, 1, 2,Not_Found,Not_Found,0.08, Single Family, No,2007," Individual Electric Meters, Public Utilities",82.92," $6,520"," $500,426"
41,"7718 Curry Dr, Gilroy, CA 95020",Gilroy,95020,CA,4,898000,Coldwell Banker Realty, $101/mo,872344,https://www.zillow.com/homedetails/7718-Curry-Dr-Gilroy-CA-95020/166727142_zpid/,"2,360",3, 3,Not_Found, 2,Not_Found,Not_Found,0.09, Single Family, No,2015, Public Utilities,Not_Found," $10,364"," $728,098"
42,"9759 Dancing Wind Way, Gilroy, CA 95020",Gilroy,95020,CA,4,995000,Exit Realty Keystone,Not_Found,1007342,https://www.zillow.com/homedetails/9759-Dancing-Wind-Way-Gilroy-CA-95020/64439686_zpid/,"3,153",4, 3, 1, 2,Not_Found, Yes,0.17, Single Family, No,2012," Public Utilities, Natural Gas",85.3," $8,518"," $656,817"
43,"1406 Casablanca Cir, Gilroy, CA 95020",Gilroy,95020,CA,4,875000,Compass, $65/mo,898483,https://www.zillow.com/homedetails/1406-Casablanca-Cir-Gilroy-CA-95020/19853966_zpid/,"2,434",3, 3,Not_Found, 2,Not_Found, Yes,0.14, Single Family, No,1996," Individual Electric Meters, Public Utilities",81.3," $10,896"," $850,000"
44,"7728 Church St, Gilroy, CA 95020",Gilroy,95020,CA,3,535000,Renz & Renz,Not_Found,543588,https://www.zillow.com/homedetails/7728-Church-St-Gilroy-CA-95020/19856509_zpid/,950,1, 1,Not_Found, 3, 1,Not_Found,0.1, Single Family, No,1926, Public Utilities,78.12," $4,465"," $339,585"
45,"1428 Eagles Nest Ln, Gilroy, CA 95020",Gilroy,95020,CA,4,939999,Intero Real Estate Services,Not_Found,964963,https://www.zillow.com/homedetails/1428-Eagles-Nest-Ln-Gilroy-CA-95020/19853213_zpid/,"2,215",3, 2, 1, 2,Not_Found, Yes,0.14, Single Family, No,1989, Public Utilities,82.9," $5,401"," $419,849"
46,"7081 Rosanna St, Gilroy, CA 95020",Gilroy,95020,CA,4,677777,Windermere Valley Properties,Not_Found,700808,https://www.zillow.com/homedetails/7081-Rosanna-St-Gilroy-CA-95020/19856825_zpid/,"1,172",2, 2,Not_Found, 1,Not_Found,Not_Found,0.16, Single Family, No,1954," Individual Electric Meters, Public Utilities",71.72," $6,949"," $541,007"
47,"2166 Cruden Bay Way, Gilroy, CA 95020",Gilroy,95020,CA,4,925000,Intero Real Estate Services, $265/mo,896284,https://www.zillow.com/homedetails/2166-Cruden-Bay-Way-Gilroy-CA-95020/59684340_zpid/,"2,417",3, 2, 1, 2,Not_Found, Yes,0.09, Single Family, No,2001, Public Utilities,83.7," $6,860"," $534,047"
48,"9700 Sedona Way, Gilroy, CA 95020",Gilroy,95020,CA,4,898000,Realty One Group Infinity,Not_Found,921154,https://www.zillow.com/homedetails/9700-Sedona-Way-Gilroy-CA-95020/63066948_zpid/,"2,695",3, 2, 1, 2,Not_Found, Yes,0.16, Single Family, No,2004, Public Utilities,82.1," $11,190"," $865,980"
49,"12000 Heritage Way, Gilroy, CA 95020",Gilroy,95020,CA,4,2999999,Berkshire Hathaway HomeServices Drysdale Prop,Not_Found,6895,https://www.zillow.com/homedetails/12000-Heritage-Way-Gilroy-CA-95020/2088714258_zpid/,"8,250",6, 4, 2, 5,Not_Found, Yes,27.31, Single Family, No,2004," Propane On Site, Individual Electric Meters",Not_Found,Not_Found,Not_Found
50,"7745 Isabella Way, Gilroy, CA 95020",Gilroy,95020,CA,2,465000,Coldwell Banker Realty, $235/mo,465001,https://www.zillow.com/homedetails/7745-Isabella-Way-Gilroy-CA-95020/61324064_zpid/,818,1, 1,Not_Found, 1,Not_Found,Not_Found,0.02, Single Family, No,2004, Public Utilities,82.1," $2,912"," $221,008"
51,"288 W 7th St, Gilroy, CA 95020",Gilroy,95020,CA,3,649000,RE/MAX Realty Partners,Not_Found,673037,https://www.zillow.com/homedetails/288-W-7th-St-Gilroy-CA-95020/19856716_zpid/,"1,290",2, 2,Not_Found, 4,Not_Found,Not_Found,0.15, Single Family, No,1910, Public Utilities,79.72," $7,261"," $558,477"
52,"6721 Church St, Gilroy, CA 95020",Gilroy,95020,CA,3,699999,Intero Real Estate Services,Not_Found,724291,https://www.zillow.com/homedetails/6721-Church-St-Gilroy-CA-95020/19857766_zpid/,"1,142",2, 1, 1, 2,Not_Found, Yes,0.15, Single Family, No,1964, Public Utilities,79.71," $7,658"," $589,560"
53,"2285 Stonecress St, Gilroy, CA 95020",Gilroy,95020,CA,5,1425000,NextHome Lifestyles,Not_Found,1446489,https://www.zillow.com/homedetails/2285-Stonecress-St-Gilroy-CA-95020/54773116_zpid/,"4,739",5, 4, 1, 3,Not_Found, Yes,0.27, Single Family, No,2001, Public Utilities,81.3," $15,446"," $1,199,163"
54,"Buildable plan Residence 3, Blanc at Glen Loma Ranch, Gilroy, CA 95020",Gilroy,95020,CA,4,770900,TRI Pointe Homes Bay Area, $117/mo,Not_Found,https://www.zillow.com/community/blanc-at-glen-loma-ranch/2081043509_zpid/,"2,363",3, 3,Not_Found, 2, 2,Not_Found,Not_Found, Single Family, Yes,2020,Not_Found,Not_Found,Not_Found,Not_Found
55,"7361 Old Toms Ct, Gilroy, CA 95020",Gilroy,95020,CA,4,1449000,Intero Real Estate Services, $175/mo,1481200,https://www.zillow.com/homedetails/7361-Old-Toms-Ct-Gilroy-CA-95020/69299356_zpid/,"3,360",4, 3, 1, 3,Not_Found, Yes,0.3, Single Family, No,2005, Public Utilities,77.3," $13,246"," $1,033,948"
56,"2441 Club Dr, Gilroy, CA 95020",Gilroy,95020,CA,4,1395000,Sotheby's Int'l Realty-Rancho, $135/mo,1429141,https://www.zillow.com/homedetails/2441-Club-Dr-Gilroy-CA-95020/50887785_zpid/,"3,350",4, 3, 1, 2,Not_Found, Yes,0.17, Single Family, No,2000, Public Utilities,79.7," $10,565"," $824,084"
57,"9141 Gunnera Ln, Gilroy, CA 95020",Gilroy,95020,CA,5,1899950,Intero Real Estate Services,Not_Found,1900653,https://www.zillow.com/homedetails/9141-Gunnera-Ln-Gilroy-CA-95020/54773104_zpid/,"4,033",5, 4, 1, 4,Not_Found, Yes,0.96, Single Family, No,2003, Public Utilities,71.7," $20,069"," $1,560,813"
58,"500 W 10th St SPACE 11, Gilroy, CA 95020",Gilroy,95020,CA,2,165000,Intero Real Estate Services,Not_Found,Not_Found,https://www.zillow.com/homedetails/500-W-10th-St-SPACE-11-Gilroy-CA-95020/2077740413_zpid/,"1,700",2, 2,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,1974, Public Utilities,Not_Found,Not_Found,Not_Found
59,"1045 Fillippelli Dr, Gilroy, CA 95020",Gilroy,95020,CA,3,649999,Intero Real Estate Services, $195/mo,650096,https://www.zillow.com/homedetails/1045-Fillippelli-Dr-Gilroy-CA-95020/83121172_zpid/,"1,859",3, 2, 1, 2,Not_Found, Yes,1742, Condo, No,1974," Individual Electric Meters, Public Utilities, Individual Gas Meters",89.32," $7,049"," $551,828"
60,"7431 Dowdy St, Gilroy, CA 95020",Gilroy,95020,CA,5,765000,The Realty Society,Not_Found,780821,https://www.zillow.com/homedetails/7431-Dowdy-St-Gilroy-CA-95020/19857062_zpid/,"1,500",3, 3,Not_Found, 2, 1, Yes,0.16, Single Family, No,1944, Public Utilities,86.92," $2,703"," $201,691"
61,"7712 Sumac Pl, Gilroy, CA 95020",Gilroy,95020,CA,4,899000,Intero Real Estate Services, $101/mo,921236,https://www.zillow.com/homedetails/7712-Sumac-Pl-Gilroy-CA-95020/243210637_zpid/,"2,360",3, 3,Not_Found, 2,Not_Found,Not_Found,0.09, Single Family, No,2016, Public Utilities,Not_Found," $10,375"," $728,912"
62,"7290 Alexander St, Gilroy, CA 95020",Gilroy,95020,CA,4,599000,Windermere Valley Properties,Not_Found,598994,https://www.zillow.com/homedetails/7290-Alexander-St-Gilroy-CA-95020/19864000_zpid/,"1,568",Not_Found, 2,Not_Found, 2, 2,Not_Found,0.1, Single Family, No,1900, Public Utilities,84.52, $510," $29,995"
63,"7585 Chestnut St, Gilroy, CA 95020",Gilroy,95020,CA,4,699000,Silicon Valley Residential Brokerage Inc,Not_Found,698864,https://www.zillow.com/homedetails/7585-Chestnut-St-Gilroy-CA-95020/19863784_zpid/,"1,524",2, 2,Not_Found, 2,Not_Found, Yes,0.16, Single Family, No,1984, Public Utilities,80.52," $3,045"," $228,450"
64,"5878 Garlic Farm Way 27, Gilroy, CA 95020",Gilroy,95020,CA,1,50000,Century 21 Real Estate Alliance,Not_Found,401507,https://www.zillow.com/homedetails/5878-Garlic-Farm-Way-27-Gilroy-CA-95020/2079526318_zpid/,307,1, 1,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found, Mobile / Manufactured, No,2017,Not_Found,Not_Found,Not_Found,Not_Found
65,"270 Fortunata Pl, Gilroy, CA 95020",Gilroy,95020,CA,2,509500,Coldwell Banker Realty, $200/mo,518653,https://www.zillow.com/homedetails/270-Fortunata-Pl-Gilroy-CA-95020/82949151_zpid/,"1,397",3, 2, 1, 1,Not_Found,Not_Found,0.03, Townhouse, No,2007, Public Utilities,94.92," $2,810"," $219,998"
66,"11 Bella Vista Ln, Watsonville, CA 95076",Watsonville,95076,CA,3,1499999,Coldwell Banker Realty,Not_Found,1513686,https://www.zillow.com/homedetails/11-Bella-Vista-Ln-Watsonville-CA-95076/122247710_zpid/,"3,458",3, 3,Not_Found,Not_Found, 1,Not_Found,2.67, Single Family, No,2012, Propane On Site,86.63," $2,860"," $220,776"
67,"8370 Rancho Real, Gilroy, CA 95020",Gilroy,95020,CA,4,1054900,Coldwell Banker Realty,Not_Found,1086492,https://www.zillow.com/homedetails/8370-Rancho-Real-Gilroy-CA-95020/19852596_zpid/,"3,496",3, 3,Not_Found, 2,Not_Found, Yes,0.46, Single Family, No,1988," Individual Electric Meters, Individual Gas Meters, Solar Panels - Leased",75.7," $11,029"," $860,316"
68,"4285 Redwood Retreat Rd, Gilroy, CA 95020",Gilroy,95020,CA,5,2199950,Coldwell Banker Realty, $20/mo,2200976,https://www.zillow.com/homedetails/4285-Redwood-Retreat-Rd-Gilroy-CA-95020/19847059_zpid/,"3,749",3, 3,Not_Found, 3,Not_Found, Yes,3.67, Single Family, No,1996, Propane On Site,74.1," $17,181"," $1,352,281"
69,"2951 Grassland Way, Gilroy, CA 95020",Gilroy,95020,CA,5,1299000,Realty Executives of Merced, $231/mo,1308982,https://www.zillow.com/homedetails/2951-Grassland-Way-Gilroy-CA-95020/300480420_zpid/,"3,455",5, 4, 1,Not_Found,Not_Found,Not_Found,0.15, Single Family, No,2018, Public Utilities,Not_Found," $15,157"," $1,156,852"
70,"0 Bannister Ave, Gilroy, CA 95020",Gilroy,95020,CA,Gilroy,375000,Starritt Realtors,Not_Found,3275,https://www.zillow.com/homedetails/0-Bannister-Ave-Gilroy-CA-95020/2088152033_zpid/,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found,Not_Found
71,"811 5th St, Gilroy, CA 95020",Gilroy,95020,CA,3,747000,Intero Real Estate Services,Not_Found,773077,https://www.zillow.com/homedetails/811-5th-St-Gilroy-CA-95020/19857337_zpid/,"2,191",3, 3,Not_Found, 1,Not_Found,Not_Found,0.18, Single Family, No,1920," Public Utilities, Natural Gas",78.92," $3,744"," $283,168"
72,"1504 Rosette Way, Gilroy, CA 95020",Gilroy,95020,CA,1,465000,Sotheby's Int'l Realty-Rancho, $242/mo,465003,https://www.zillow.com/homedetails/1504-Rosette-Way-Gilroy-CA-95020/61324022_zpid/,800,1, 1,Not_Found, 1,Not_Found,Not_Found,0.02, Single Family, No,2003," Individual Electric Meters, Public Utilities, Natural Gas, Individual Gas Meters",79.7," $3,455"," $273,075"
73,"6545 Redwood Retreat Rd, Gilroy, CA 95020",Gilroy,95020,CA,6,13200000,Real Estate Experts,Not_Found,4295,https://www.zillow.com/homedetails/6545-Redwood-Retreat-Rd-Gilroy-CA-95020/2091725431_zpid/,"4,144",7, 6, 1,Not_Found,Not_Found, Yes,932.37, Single Family, No,1958," Propane On Site, Public Utilities",Not_Found,Not_Found,Not_Found
74,"10001 Geri Ln, Gilroy, CA 95020",Gilroy,95020,CA,5,1599000,Intero Real Estate Services,Not_Found,1575595,https://www.zillow.com/homedetails/10001-Geri-Ln-Gilroy-CA-95020/19852254_zpid/,"3,812",4, 3, 1, 2, 2, Yes,2.92, Single Family, No,2016, Public Utilities,Not_Found," $7,417"," $576,279"
